status,mutant_id,subject,operator,fault_kind,fault_category,mutant_file,primary_file,primary_line,evaluation_report,duplicate_report_count,strategy,target_type,prediction_count,hit,best_rank,top1_hit,top3_hit,top5_hit,top10_hit,region_size_average,region_size_max,region_size_top1,region_size_hit,region_size_top1_average,region_size_top3_average,region_size_top5_average,region_size_top10_average,hit_item_region_size,cumulative_inspection_region_at_first_hit,inspection_region_top1,inspection_region_top3,inspection_region_top5,inspection_region_top10,hit_lines,notes,dataset_id,experiment_id,method_family
evaluated,GradePolicy_M5,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M5.java,GradePolicy/GradePolicy_M5.java,22,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M5/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,10,True,4,False,False,True,True,3.3,10,1,4,1.0,1.6666666666666667,3.2,3.3,4,6,1,3,12,22,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M5,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M5.java,GradePolicy/GradePolicy_M5.java,22,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M5/fault_localization_eval.json,1,aggregated.interval.edge_divergence_gated,interval,10,True,4,False,False,True,True,0.6,2,1,1,1.0,1.6666666666666667,1.2,0.6,1,6,1,5,6,6,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M5,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M5.java,GradePolicy/GradePolicy_M5.java,22,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M5/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,10,True,3,False,True,True,True,0.6,2,1,1,1.0,1.3333333333333333,1.2,0.6,1,4,1,4,6,6,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M5,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M5.java,GradePolicy/GradePolicy_M5.java,22,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M5/fault_localization_eval.json,1,raw.condition_node,condition,108,False,,False,False,False,False,1.0,1,1,,1.0,1.0,1.0,1.0,,,1,2,2,2,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M5,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M5.java,GradePolicy/GradePolicy_M5.java,22,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M5/fault_localization_eval.json,1,raw.interval.cct_only,interval,128,True,42,False,False,False,False,3.1875,10,0,4,0.0,0.0,0.0,0.0,4,6,1,1,1,1,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M5,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M5.java,GradePolicy/GradePolicy_M5.java,22,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M5/fault_localization_eval.json,1,raw.interval.edge_divergence_gated,interval,128,True,38,False,False,False,False,0.65625,2,1,1,1.0,1.0,1.0,1.0,1,6,1,1,1,1,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M5,GradePolicy,AOR,data-flow,statement,GradePolicy/GradePolicy_M5.java,GradePolicy/GradePolicy_M5.java,22,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M5/fault_localization_eval.json,1,raw.interval.statement_presence,interval,128,True,35,False,False,False,False,0.65625,2,1,1,1.0,1.0,1.0,1.0,1,4,1,1,1,1,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M6/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,13,True,4,False,False,True,True,10.538461538461538,13,3,2,3,8,11,13,2,9,3,8,11,13,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M6/fault_localization_eval.json,1,aggregated.condition_node,condition,9,False,,False,False,False,False,1.0,1,1,,1.0,1.0,1.0,1.0,,,1,3,4,6,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M6/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,13,False,,False,False,False,False,3.3076923076923075,10,2,,2.0,3.3333333333333335,3.0,3.4,,,2,8,11,22,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M6/fault_localization_eval.json,1,aggregated.interval.edge_divergence_gated,interval,13,True,4,False,False,True,True,0.6153846153846154,2,2,1,2.0,2.0,1.6,0.8,1,6,2,5,7,7,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M6/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,13,True,4,False,False,True,True,0.6153846153846154,2,2,1,2.0,2.0,1.6,0.8,1,6,2,5,7,7,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M6/fault_localization_eval.json,1,raw.condition_node,condition,269,False,,False,False,False,False,1.0,1,1,,1.0,1.0,1.0,1.0,,,1,2,2,2,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M6/fault_localization_eval.json,1,raw.interval.cct_only,interval,371,False,,False,False,False,False,2.7870619946091644,10,2,,2.0,2.0,2.0,2.0,,,2,2,2,2,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M6/fault_localization_eval.json,1,raw.interval.edge_divergence_gated,interval,371,True,42,False,False,False,False,0.555256064690027,2,2,1,2.0,2.0,2.0,2.0,1,6,2,2,2,2,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,GradePolicy_M6,GradePolicy,RVR,data-flow,statement,GradePolicy/GradePolicy_M6.java,GradePolicy/GradePolicy_M6.java,27,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/GradePolicy_M6/fault_localization_eval.json,1,raw.interval.statement_presence,interval,371,True,41,False,False,False,False,0.555256064690027,2,2,1,2.0,2.0,2.0,2.0,1,6,2,2,2,2,[27],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M1/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,2,True,1,True,True,True,True,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M1/fault_localization_eval.json,1,aggregated.condition_node,condition,2,True,1,True,True,True,True,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M1/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,2,True,1,True,True,True,True,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M1/fault_localization_eval.json,1,aggregated.interval.edge_divergence_gated,interval,2,False,,False,False,False,False,0.5,1,1,,1.0,0.5,0.5,0.5,,,1,1,1,1,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M1/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,2,False,,False,False,False,False,0.5,1,1,,1.0,0.5,0.5,0.5,,,1,1,1,1,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M1/fault_localization_eval.json,1,raw.condition_node,condition,2,True,1,True,True,True,True,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,1,1,1,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M1/fault_localization_eval.json,1,raw.interval.cct_only,interval,2,True,1,True,True,True,True,0.5,1,0,0,0.0,0.5,0.5,0.5,0,1,1,1,1,1,[3],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M1/fault_localization_eval.json,1,raw.interval.edge_divergence_gated,interval,2,False,,False,False,False,False,0.5,1,1,,1.0,0.5,0.5,0.5,,,1,1,1,1,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M1,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M1.java,InventoryReorder/InventoryReorder_M1.java,3,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M1/fault_localization_eval.json,1,raw.interval.statement_presence,interval,2,False,,False,False,False,False,0.5,1,1,,1.0,0.5,0.5,0.5,,,1,1,1,1,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M2/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,4,True,1,True,True,True,True,2.5,3,2,2,2,3,3,3,2,2,2,3,3,3,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M2/fault_localization_eval.json,1,aggregated.condition_node,condition,4,True,1,True,True,True,True,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,2,2,2,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M2/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,4,True,1,True,True,True,True,1.75,4,1,1,1.0,2.0,1.75,1.75,1,1,1,4,4,4,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M2/fault_localization_eval.json,1,aggregated.interval.edge_divergence_gated,interval,4,False,,False,False,False,False,0.25,1,1,,1.0,0.3333333333333333,0.25,0.25,,,1,1,1,1,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M2/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,4,False,,False,False,False,False,0.25,1,1,,1.0,0.3333333333333333,0.25,0.25,,,1,1,1,1,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M2/fault_localization_eval.json,1,raw.condition_node,condition,4,True,1,True,True,True,True,1.0,1,1,1,1.0,1.0,1.0,1.0,1,1,1,2,2,2,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M2/fault_localization_eval.json,1,raw.interval.cct_only,interval,4,True,1,True,True,True,True,1.5,4,0,0,0.0,1.6666666666666667,1.5,1.5,0,1,1,4,4,4,[6],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M2/fault_localization_eval.json,1,raw.interval.edge_divergence_gated,interval,4,False,,False,False,False,False,0.25,1,1,,1.0,0.3333333333333333,0.25,0.25,,,1,1,1,1,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M2,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M2.java,InventoryReorder/InventoryReorder_M2.java,6,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M2/fault_localization_eval.json,1,raw.interval.statement_presence,interval,4,False,,False,False,False,False,0.25,1,1,,1.0,0.3333333333333333,0.25,0.25,,,1,1,1,1,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M3/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,13,True,2,False,True,True,True,10.538461538461538,13,3,2,3,7,11,13,2,5,3,7,11,13,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M3/fault_localization_eval.json,1,aggregated.condition_node,condition,9,True,2,False,True,True,True,1.0,1,1,1,1.0,1.0,1.0,1.0,1,2,1,3,4,6,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M3/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,13,True,1,True,True,True,True,3.230769230769231,10,2,2,2.0,4.666666666666667,3.8,3.6,2,2,2,10,13,22,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M3/fault_localization_eval.json,1,aggregated.interval.edge_divergence_gated,interval,13,False,,False,False,False,False,0.5384615384615384,2,2,,2.0,1.3333333333333333,1.4,0.7,,,2,4,7,7,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M3/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,13,False,,False,False,False,False,0.5384615384615384,2,2,,2.0,1.3333333333333333,1.4,0.7,,,2,4,7,7,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M3/fault_localization_eval.json,1,raw.condition_node,condition,93,True,3,False,True,True,True,1.0,1,1,1,1.0,1.0,1.0,1.0,1,2,1,2,2,2,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M3/fault_localization_eval.json,1,raw.interval.cct_only,interval,121,True,1,True,True,True,True,2.9173553719008263,10,2,2,2.0,2.0,2.0,2.0,2,2,2,2,2,2,[13],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M3/fault_localization_eval.json,1,raw.interval.edge_divergence_gated,interval,121,False,,False,False,False,False,0.5619834710743802,2,2,,2.0,2.0,2.0,2.0,,,2,2,2,2,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M3,InventoryReorder,BOR,control-flow,condition,InventoryReorder/InventoryReorder_M3.java,InventoryReorder/InventoryReorder_M3.java,13,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M3/fault_localization_eval.json,1,raw.interval.statement_presence,interval,121,False,,False,False,False,False,0.5619834710743802,2,2,,2.0,2.0,2.0,2.0,,,2,2,2,2,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M4/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,13,True,1,True,True,True,True,10.615384615384615,13,3,3,3,8,11,13,3,3,3,8,11,13,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M4/fault_localization_eval.json,1,aggregated.condition_node,condition,9,False,,False,False,False,False,1.0,1,1,,1.0,1.0,1.0,1.0,,,1,3,4,6,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M4/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,13,True,3,False,True,True,True,3.230769230769231,10,2,10,2.0,4.666666666666667,4.4,3.6,10,10,2,10,16,22,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M4/fault_localization_eval.json,1,aggregated.interval.edge_divergence_gated,interval,13,True,1,True,True,True,True,0.5384615384615384,2,2,2,2.0,1.6666666666666667,1.4,0.7,2,2,2,5,7,7,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M4/fault_localization_eval.json,1,aggregated.interval.statement_presence,interval,13,True,1,True,True,True,True,0.5384615384615384,2,2,2,2.0,1.6666666666666667,1.4,0.7,2,2,2,5,7,7,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M4/fault_localization_eval.json,1,raw.condition_node,condition,105,False,,False,False,False,False,1.0,1,1,,1.0,1.0,1.0,1.0,,,1,2,2,2,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M4/fault_localization_eval.json,1,raw.interval.cct_only,interval,152,True,24,False,False,False,False,2.6184210526315788,10,2,10,2.0,2.0,2.0,2.0,10,10,2,2,2,2,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M4/fault_localization_eval.json,1,raw.interval.edge_divergence_gated,interval,152,True,1,True,True,True,True,0.5921052631578947,2,2,2,2.0,2.0,2.0,2.0,2,2,2,2,2,2,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M4,InventoryReorder,AOR,data-flow,statement,InventoryReorder/InventoryReorder_M4.java,InventoryReorder/InventoryReorder_M4.java,14,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M4/fault_localization_eval.json,1,raw.interval.statement_presence,interval,152,True,1,True,True,True,True,0.5921052631578947,2,2,2,2.0,2.0,2.0,2.0,2,2,2,2,2,2,[14],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M5,InventoryReorder,CR,data-flow,statement,InventoryReorder/InventoryReorder_M5.java,InventoryReorder/InventoryReorder_M5.java,22,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M5/fault_localization_eval.json,1,aggregated.composite.condition_or_interval,composite,11,True,2,False,True,True,True,9.909090909090908,13,2,2,2,7,11,13,2,4,2,7,11,13,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M5,InventoryReorder,CR,data-flow,statement,InventoryReorder/InventoryReorder_M5.java,InventoryReorder/InventoryReorder_M5.java,22,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M5/fault_localization_eval.json,1,aggregated.condition_node,condition,9,False,,False,False,False,False,1.0,1,1,,1.0,1.0,1.0,1.0,,,1,3,4,6,[],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M5,InventoryReorder,CR,data-flow,statement,InventoryReorder/InventoryReorder_M5.java,InventoryReorder/InventoryReorder_M5.java,22,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M5/fault_localization_eval.json,1,aggregated.interval.cct_only,interval,11,True,2,False,True,True,True,3.1818181818181817,10,1,4,1.0,4.0,3.0,2.5,4,4,1,11,12,15,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
evaluated,InventoryReorder_M5,InventoryReorder,CR,data-flow,statement,InventoryReorder/InventoryReorder_M5.java,InventoryReorder/InventoryReorder_M5.java,22,experiments/FL-061001-EX_CSC_dataset/aggregation_ready/cct_eval_reports/InventoryReorder_M5/fault_localization_eval.json,1,aggregated.interval.edge_divergence_gated,interval,11,True,2,False,True,True,True,0.7272727272727273,2,1,1,1.0,1.3333333333333333,1.6,0.8,1,2,1,4,7,7,[22],,EX_CSC_dataset,FL-061001-EX_CSC_dataset,CCT
