status,mutant_id,subject,operator,fault_kind,fault_category,mutant_file,primary_file,primary_line,evaluation_report,duplicate_report_count,strategy,target_type,prediction_count,hit,best_rank,top1_hit,top3_hit,top5_hit,top10_hit,region_size_average,region_size_max,region_size_top1,region_size_hit,region_size_top1_average,region_size_top3_average,region_size_top5_average,region_size_top10_average,hit_item_region_size,cumulative_inspection_region_at_first_hit,inspection_region_top1,inspection_region_top3,inspection_region_top5,inspection_region_top10,hit_lines,notes,dataset_id,experiment_id,method_family,sfl_coverage_ratio,sfl_entities,sfl_failed_cases,sfl_passed_cases,sfl_test_cases,sfl_total_s,strategy_label
evaluated,MedianWindowFive_M4,MedianWindowFive,SUR,data-flow,statement,MedianWindowFive/MedianWindowFive_M4.java,MedianWindowFive/MedianWindowFive_M4.java,15,,,sfl.op2,line,29,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[15],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6429,29,22,62,84,0.0116,SFL Op2
evaluated,MedianWindowFive_M5,MedianWindowFive,SUR,data-flow,statement,MedianWindowFive/MedianWindowFive_M5.java,MedianWindowFive/MedianWindowFive_M5.java,30,,,sfl.ochiai,line,26,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[30],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6538,26,32,24,56,0.0082,SFL Ochiai
evaluated,MedianWindowFive_M5,MedianWindowFive,SUR,data-flow,statement,MedianWindowFive/MedianWindowFive_M5.java,MedianWindowFive/MedianWindowFive_M5.java,30,,,sfl.tarantula,line,26,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[30],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6538,26,32,24,56,0.0082,SFL Tarantula
evaluated,MedianWindowFive_M5,MedianWindowFive,SUR,data-flow,statement,MedianWindowFive/MedianWindowFive_M5.java,MedianWindowFive/MedianWindowFive_M5.java,30,,,sfl.dstar,line,26,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[30],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6538,26,32,24,56,0.0082,SFL DStar (e=2)
evaluated,MedianWindowFive_M5,MedianWindowFive,SUR,data-flow,statement,MedianWindowFive/MedianWindowFive_M5.java,MedianWindowFive/MedianWindowFive_M5.java,30,,,sfl.barinel,line,26,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[30],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6538,26,32,24,56,0.0082,SFL Barinel
evaluated,MedianWindowFive_M5,MedianWindowFive,SUR,data-flow,statement,MedianWindowFive/MedianWindowFive_M5.java,MedianWindowFive/MedianWindowFive_M5.java,30,,,sfl.op2,line,26,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[30],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6538,26,32,24,56,0.0082,SFL Op2
evaluated,MedianWindowFive_M6,MedianWindowFive,RVR,data-flow,statement,MedianWindowFive/MedianWindowFive_M6.java,MedianWindowFive/MedianWindowFive_M6.java,38,,,sfl.ochiai,line,29,True,8,False,False,False,True,,,,,,,,,1,8,1,3,5,10,[38],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6429,29,76,8,84,0.0122,SFL Ochiai
evaluated,MedianWindowFive_M6,MedianWindowFive,RVR,data-flow,statement,MedianWindowFive/MedianWindowFive_M6.java,MedianWindowFive/MedianWindowFive_M6.java,38,,,sfl.tarantula,line,29,True,29,False,False,False,False,,,,,,,,,1,29,1,3,5,10,[38],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6429,29,76,8,84,0.0122,SFL Tarantula
evaluated,MedianWindowFive_M6,MedianWindowFive,RVR,data-flow,statement,MedianWindowFive/MedianWindowFive_M6.java,MedianWindowFive/MedianWindowFive_M6.java,38,,,sfl.dstar,line,29,True,8,False,False,False,True,,,,,,,,,1,8,1,3,5,10,[38],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6429,29,76,8,84,0.0122,SFL DStar (e=2)
evaluated,MedianWindowFive_M6,MedianWindowFive,RVR,data-flow,statement,MedianWindowFive/MedianWindowFive_M6.java,MedianWindowFive/MedianWindowFive_M6.java,38,,,sfl.barinel,line,29,True,29,False,False,False,False,,,,,,,,,1,29,1,3,5,10,[38],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6429,29,76,8,84,0.0122,SFL Barinel
evaluated,MedianWindowFive_M6,MedianWindowFive,RVR,data-flow,statement,MedianWindowFive/MedianWindowFive_M6.java,MedianWindowFive/MedianWindowFive_M6.java,38,,,sfl.op2,line,29,True,8,False,False,False,True,,,,,,,,,1,8,1,3,5,10,[38],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6429,29,76,8,84,0.0122,SFL Op2
evaluated,RewardCapLoop_M1,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M1.java,RewardCapLoop/RewardCapLoop_M1.java,3,,,sfl.ochiai,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7045,17,1,83,84,0.0186,SFL Ochiai
evaluated,RewardCapLoop_M1,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M1.java,RewardCapLoop/RewardCapLoop_M1.java,3,,,sfl.tarantula,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7045,17,1,83,84,0.0186,SFL Tarantula
evaluated,RewardCapLoop_M1,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M1.java,RewardCapLoop/RewardCapLoop_M1.java,3,,,sfl.dstar,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7045,17,1,83,84,0.0186,SFL DStar (e=2)
evaluated,RewardCapLoop_M1,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M1.java,RewardCapLoop/RewardCapLoop_M1.java,3,,,sfl.barinel,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7045,17,1,83,84,0.0186,SFL Barinel
evaluated,RewardCapLoop_M1,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M1.java,RewardCapLoop/RewardCapLoop_M1.java,3,,,sfl.op2,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7045,17,1,83,84,0.0186,SFL Op2
evaluated,RewardCapLoop_M2,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M2.java,RewardCapLoop/RewardCapLoop_M2.java,6,,,sfl.ochiai,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7022,17,1,78,79,0.0184,SFL Ochiai
evaluated,RewardCapLoop_M2,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M2.java,RewardCapLoop/RewardCapLoop_M2.java,6,,,sfl.tarantula,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7022,17,1,78,79,0.0184,SFL Tarantula
evaluated,RewardCapLoop_M2,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M2.java,RewardCapLoop/RewardCapLoop_M2.java,6,,,sfl.dstar,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7022,17,1,78,79,0.0184,SFL DStar (e=2)
evaluated,RewardCapLoop_M2,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M2.java,RewardCapLoop/RewardCapLoop_M2.java,6,,,sfl.barinel,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7022,17,1,78,79,0.0184,SFL Barinel
evaluated,RewardCapLoop_M2,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M2.java,RewardCapLoop/RewardCapLoop_M2.java,6,,,sfl.op2,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7022,17,1,78,79,0.0184,SFL Op2
evaluated,RewardCapLoop_M3,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M3.java,RewardCapLoop/RewardCapLoop_M3.java,18,,,sfl.ochiai,line,17,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[18],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7052,17,16,70,86,0.0205,SFL Ochiai
evaluated,RewardCapLoop_M3,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M3.java,RewardCapLoop/RewardCapLoop_M3.java,18,,,sfl.tarantula,line,17,True,4,False,False,True,True,,,,,,,,,1,4,1,3,5,10,[18],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7052,17,16,70,86,0.0205,SFL Tarantula
evaluated,RewardCapLoop_M3,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M3.java,RewardCapLoop/RewardCapLoop_M3.java,18,,,sfl.dstar,line,17,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[18],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7052,17,16,70,86,0.0205,SFL DStar (e=2)
evaluated,RewardCapLoop_M3,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M3.java,RewardCapLoop/RewardCapLoop_M3.java,18,,,sfl.barinel,line,17,True,4,False,False,True,True,,,,,,,,,1,4,1,3,5,10,[18],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7052,17,16,70,86,0.0205,SFL Barinel
evaluated,RewardCapLoop_M3,RewardCapLoop,BOR,control-flow,condition,RewardCapLoop/RewardCapLoop_M3.java,RewardCapLoop/RewardCapLoop_M3.java,18,,,sfl.op2,line,17,True,3,False,True,True,True,,,,,,,,,1,3,1,3,5,10,[18],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7052,17,16,70,86,0.0205,SFL Op2
evaluated,RewardCapLoop_M4,RewardCapLoop,CR,data-flow,statement,RewardCapLoop/RewardCapLoop_M4.java,RewardCapLoop/RewardCapLoop_M4.java,13,,,sfl.ochiai,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[13],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7066,17,22,66,88,0.0215,SFL Ochiai
evaluated,RewardCapLoop_M4,RewardCapLoop,CR,data-flow,statement,RewardCapLoop/RewardCapLoop_M4.java,RewardCapLoop/RewardCapLoop_M4.java,13,,,sfl.tarantula,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[13],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7066,17,22,66,88,0.0215,SFL Tarantula
evaluated,RewardCapLoop_M4,RewardCapLoop,CR,data-flow,statement,RewardCapLoop/RewardCapLoop_M4.java,RewardCapLoop/RewardCapLoop_M4.java,13,,,sfl.dstar,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[13],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7066,17,22,66,88,0.0215,SFL DStar (e=2)
evaluated,RewardCapLoop_M4,RewardCapLoop,CR,data-flow,statement,RewardCapLoop/RewardCapLoop_M4.java,RewardCapLoop/RewardCapLoop_M4.java,13,,,sfl.barinel,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[13],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7066,17,22,66,88,0.0215,SFL Barinel
evaluated,RewardCapLoop_M4,RewardCapLoop,CR,data-flow,statement,RewardCapLoop/RewardCapLoop_M4.java,RewardCapLoop/RewardCapLoop_M4.java,13,,,sfl.op2,line,17,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[13],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7066,17,22,66,88,0.0215,SFL Op2
evaluated,RewardCapLoop_M5,RewardCapLoop,AOR,data-flow,statement,RewardCapLoop/RewardCapLoop_M5.java,RewardCapLoop/RewardCapLoop_M5.java,21,,,sfl.ochiai,line,17,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[21],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7083,17,54,42,96,0.0239,SFL Ochiai
evaluated,RewardCapLoop_M5,RewardCapLoop,AOR,data-flow,statement,RewardCapLoop/RewardCapLoop_M5.java,RewardCapLoop/RewardCapLoop_M5.java,21,,,sfl.tarantula,line,17,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[21],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7083,17,54,42,96,0.0239,SFL Tarantula
evaluated,RewardCapLoop_M5,RewardCapLoop,AOR,data-flow,statement,RewardCapLoop/RewardCapLoop_M5.java,RewardCapLoop/RewardCapLoop_M5.java,21,,,sfl.dstar,line,17,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[21],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7083,17,54,42,96,0.0239,SFL DStar (e=2)
evaluated,RewardCapLoop_M5,RewardCapLoop,AOR,data-flow,statement,RewardCapLoop/RewardCapLoop_M5.java,RewardCapLoop/RewardCapLoop_M5.java,21,,,sfl.barinel,line,17,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[21],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7083,17,54,42,96,0.0239,SFL Barinel
evaluated,RewardCapLoop_M5,RewardCapLoop,AOR,data-flow,statement,RewardCapLoop/RewardCapLoop_M5.java,RewardCapLoop/RewardCapLoop_M5.java,21,,,sfl.op2,line,17,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[21],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7083,17,54,42,96,0.0239,SFL Op2
evaluated,RewardCapLoop_M6,RewardCapLoop,RVR,data-flow,statement,RewardCapLoop/RewardCapLoop_M6.java,RewardCapLoop/RewardCapLoop_M6.java,29,,,sfl.ochiai,line,17,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[29],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7052,17,66,20,86,0.0204,SFL Ochiai
evaluated,RewardCapLoop_M6,RewardCapLoop,RVR,data-flow,statement,RewardCapLoop/RewardCapLoop_M6.java,RewardCapLoop/RewardCapLoop_M6.java,29,,,sfl.tarantula,line,17,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[29],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7052,17,66,20,86,0.0204,SFL Tarantula
evaluated,RewardCapLoop_M6,RewardCapLoop,RVR,data-flow,statement,RewardCapLoop/RewardCapLoop_M6.java,RewardCapLoop/RewardCapLoop_M6.java,29,,,sfl.dstar,line,17,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[29],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7052,17,66,20,86,0.0204,SFL DStar (e=2)
evaluated,RewardCapLoop_M6,RewardCapLoop,RVR,data-flow,statement,RewardCapLoop/RewardCapLoop_M6.java,RewardCapLoop/RewardCapLoop_M6.java,29,,,sfl.barinel,line,17,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[29],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7052,17,66,20,86,0.0204,SFL Barinel
evaluated,RewardCapLoop_M6,RewardCapLoop,RVR,data-flow,statement,RewardCapLoop/RewardCapLoop_M6.java,RewardCapLoop/RewardCapLoop_M6.java,29,,,sfl.op2,line,17,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[29],,EX_CSC_dataset,fault_localization_core_b,SFL,0.7052,17,66,20,86,0.0204,SFL Op2
evaluated,SaturatingPenaltyLoop_M1,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M1.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M1.java,3,,,sfl.ochiai,line,14,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,1,76,77,0.0166,SFL Ochiai
evaluated,SaturatingPenaltyLoop_M1,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M1.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M1.java,3,,,sfl.tarantula,line,14,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,1,76,77,0.0166,SFL Tarantula
evaluated,SaturatingPenaltyLoop_M1,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M1.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M1.java,3,,,sfl.dstar,line,14,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,1,76,77,0.0166,SFL DStar (e=2)
evaluated,SaturatingPenaltyLoop_M1,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M1.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M1.java,3,,,sfl.barinel,line,14,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,1,76,77,0.0166,SFL Barinel
evaluated,SaturatingPenaltyLoop_M1,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M1.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M1.java,3,,,sfl.op2,line,14,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[3],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,1,76,77,0.0166,SFL Op2
evaluated,SaturatingPenaltyLoop_M2,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M2.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M2.java,6,,,sfl.ochiai,line,14,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,fault_localization_core_b,SFL,0.682,14,1,72,73,0.0166,SFL Ochiai
evaluated,SaturatingPenaltyLoop_M2,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M2.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M2.java,6,,,sfl.tarantula,line,14,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,fault_localization_core_b,SFL,0.682,14,1,72,73,0.0166,SFL Tarantula
evaluated,SaturatingPenaltyLoop_M2,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M2.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M2.java,6,,,sfl.dstar,line,14,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,fault_localization_core_b,SFL,0.682,14,1,72,73,0.0166,SFL DStar (e=2)
evaluated,SaturatingPenaltyLoop_M2,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M2.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M2.java,6,,,sfl.barinel,line,14,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,fault_localization_core_b,SFL,0.682,14,1,72,73,0.0166,SFL Barinel
evaluated,SaturatingPenaltyLoop_M2,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M2.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M2.java,6,,,sfl.op2,line,14,True,2,False,True,True,True,,,,,,,,,1,2,1,3,5,10,[6],,EX_CSC_dataset,fault_localization_core_b,SFL,0.682,14,1,72,73,0.0166,SFL Op2
no_metrics,SaturatingPenaltyLoop_M3,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M3.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M3.java,21,,,sfl.ochiai,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
no_metrics,SaturatingPenaltyLoop_M3,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M3.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M3.java,21,,,sfl.tarantula,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
no_metrics,SaturatingPenaltyLoop_M3,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M3.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M3.java,21,,,sfl.dstar,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
no_metrics,SaturatingPenaltyLoop_M3,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M3.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M3.java,21,,,sfl.barinel,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
no_metrics,SaturatingPenaltyLoop_M3,SaturatingPenaltyLoop,BOR,control-flow,condition,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M3.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M3.java,21,,,sfl.op2,line,0,False,,False,False,False,False,,,,,,,,,,,0,0,0,0,[],no TBFV failures for SFL spectrum,EX_CSC_dataset,fault_localization_core_b,SFL,,,,,,,
evaluated,SaturatingPenaltyLoop_M4,SaturatingPenaltyLoop,AOR,data-flow,statement,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M4.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M4.java,14,,,sfl.ochiai,line,14,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,35,42,77,0.0172,SFL Ochiai
evaluated,SaturatingPenaltyLoop_M4,SaturatingPenaltyLoop,AOR,data-flow,statement,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M4.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M4.java,14,,,sfl.tarantula,line,14,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,35,42,77,0.0172,SFL Tarantula
evaluated,SaturatingPenaltyLoop_M4,SaturatingPenaltyLoop,AOR,data-flow,statement,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M4.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M4.java,14,,,sfl.dstar,line,14,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,35,42,77,0.0172,SFL DStar (e=2)
evaluated,SaturatingPenaltyLoop_M4,SaturatingPenaltyLoop,AOR,data-flow,statement,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M4.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M4.java,14,,,sfl.barinel,line,14,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,35,42,77,0.0172,SFL Barinel
evaluated,SaturatingPenaltyLoop_M4,SaturatingPenaltyLoop,AOR,data-flow,statement,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M4.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M4.java,14,,,sfl.op2,line,14,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[14],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,35,42,77,0.0172,SFL Op2
evaluated,SaturatingPenaltyLoop_M5,SaturatingPenaltyLoop,AOR,data-flow,statement,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M5.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M5.java,16,,,sfl.ochiai,line,14,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[16],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,18,59,77,0.017,SFL Ochiai
evaluated,SaturatingPenaltyLoop_M5,SaturatingPenaltyLoop,AOR,data-flow,statement,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M5.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M5.java,16,,,sfl.tarantula,line,14,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[16],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,18,59,77,0.017,SFL Tarantula
evaluated,SaturatingPenaltyLoop_M5,SaturatingPenaltyLoop,AOR,data-flow,statement,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M5.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M5.java,16,,,sfl.dstar,line,14,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[16],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,18,59,77,0.017,SFL DStar (e=2)
evaluated,SaturatingPenaltyLoop_M5,SaturatingPenaltyLoop,AOR,data-flow,statement,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M5.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M5.java,16,,,sfl.barinel,line,14,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[16],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,18,59,77,0.017,SFL Barinel
evaluated,SaturatingPenaltyLoop_M5,SaturatingPenaltyLoop,AOR,data-flow,statement,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M5.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M5.java,16,,,sfl.op2,line,14,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[16],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,18,59,77,0.017,SFL Op2
evaluated,SaturatingPenaltyLoop_M6,SaturatingPenaltyLoop,RVR,data-flow,statement,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M6.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M6.java,24,,,sfl.ochiai,line,14,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[24],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,37,40,77,0.0164,SFL Ochiai
evaluated,SaturatingPenaltyLoop_M6,SaturatingPenaltyLoop,RVR,data-flow,statement,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M6.java,SaturatingPenaltyLoop/SaturatingPenaltyLoop_M6.java,24,,,sfl.tarantula,line,14,True,1,True,True,True,True,,,,,,,,,1,1,1,3,5,10,[24],,EX_CSC_dataset,fault_localization_core_b,SFL,0.6837,14,37,40,77,0.0164,SFL Tarantula
