cct_hit,cct_lines,cct_strategy,cct_top_r,dataset_id,experiment_id,fault_category,fault_kind,inspection_budget_lines,mutant_id,operator,primary_line,sfl_budget_hit,sfl_budget_lines,sfl_strategy,subject
False,"[4, 5, 6, 67]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,4,MedianOfSix_M5,SUR,37,True,"[36, 37, 38, 39]",sfl.ochiai,MedianOfSix
False,"[4, 5, 6, 9, 10, 11, 67]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,7,MedianOfSix_M5,SUR,37,True,"[3, 8, 36, 37, 38, 39, 44]",sfl.ochiai,MedianOfSix
False,[67],aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,1,MedianOfSix_M5,SUR,37,False,[36],sfl.ochiai,MedianOfSix
False,"[4, 5, 6, 67]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,4,MedianOfSix_M5,SUR,37,True,"[36, 37, 38, 39]",sfl.ochiai,MedianOfSix
False,"[4, 5, 6, 9, 10, 11, 67]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,7,MedianOfSix_M5,SUR,37,True,"[3, 8, 36, 37, 38, 39, 44]",sfl.ochiai,MedianOfSix
False,"[3, 4, 5, 6]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,4,MedianOfSix_M6,RVR,67,False,"[3, 8, 13, 19]",sfl.ochiai,MedianOfSix
False,"[3, 4, 5, 6, 8, 9, 10, 11]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,8,MedianOfSix_M6,RVR,67,True,"[3, 8, 13, 19, 20, 35, 51, 67]",sfl.ochiai,MedianOfSix
False,"[3, 4, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,12,MedianOfSix_M6,RVR,67,True,"[3, 8, 13, 19, 20, 21, 22, 23, 28, 35, 51, 67]",sfl.ochiai,MedianOfSix
False,[3],aggregated.condition_node,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,1,MedianOfSix_M6,RVR,67,False,[3],sfl.ochiai,MedianOfSix
False,"[3, 8]",aggregated.condition_node,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,MedianOfSix_M6,RVR,67,False,"[3, 8]",sfl.ochiai,MedianOfSix
False,"[3, 8, 13]",aggregated.condition_node,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,MedianOfSix_M6,RVR,67,False,"[3, 8, 13]",sfl.ochiai,MedianOfSix
False,"[4, 5, 6]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,MedianOfSix_M6,RVR,67,False,"[3, 8, 13]",sfl.ochiai,MedianOfSix
False,"[4, 5, 6, 9, 10, 11]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,6,MedianOfSix_M6,RVR,67,False,"[3, 8, 13, 19, 35, 51]",sfl.ochiai,MedianOfSix
False,"[4, 5, 6, 9, 10, 11, 14, 15, 16]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,9,MedianOfSix_M6,RVR,67,True,"[3, 8, 13, 19, 20, 21, 35, 51, 67]",sfl.ochiai,MedianOfSix
False,"[4, 5, 6]",aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,MedianOfSix_M6,RVR,67,False,"[3, 8, 13]",sfl.ochiai,MedianOfSix
False,"[4, 5, 6, 9, 10, 11]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,6,MedianOfSix_M6,RVR,67,False,"[3, 8, 13, 19, 35, 51]",sfl.ochiai,MedianOfSix
False,"[4, 5, 6, 9, 10, 11, 14, 15, 16]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,9,MedianOfSix_M6,RVR,67,True,"[3, 8, 13, 19, 20, 21, 35, 51, 67]",sfl.ochiai,MedianOfSix
True,"[3, 4]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,2,TicketPrice_M1,BOR,3,True,"[3, 4]",sfl.ochiai,TicketPrice
True,"[3, 4]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,2,TicketPrice_M1,BOR,3,True,"[3, 4]",sfl.ochiai,TicketPrice
True,"[3, 4]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,2,TicketPrice_M1,BOR,3,True,"[3, 4]",sfl.ochiai,TicketPrice
True,[3],aggregated.condition_node,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M1,BOR,3,False,[4],sfl.ochiai,TicketPrice
True,[3],aggregated.condition_node,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M1,BOR,3,False,[4],sfl.ochiai,TicketPrice
True,[3],aggregated.condition_node,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M1,BOR,3,False,[4],sfl.ochiai,TicketPrice
False,[4],aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M1,BOR,3,False,[4],sfl.ochiai,TicketPrice
False,[4],aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M1,BOR,3,False,[4],sfl.ochiai,TicketPrice
False,[4],aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M1,BOR,3,False,[4],sfl.ochiai,TicketPrice
False,[4],aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M1,BOR,3,False,[4],sfl.ochiai,TicketPrice
False,[4],aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M1,BOR,3,False,[4],sfl.ochiai,TicketPrice
False,[4],aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M1,BOR,3,False,[4],sfl.ochiai,TicketPrice
True,"[6, 7]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,2,TicketPrice_M2,BOR,6,True,"[6, 7]",sfl.ochiai,TicketPrice
True,"[6, 7]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,2,TicketPrice_M2,BOR,6,True,"[6, 7]",sfl.ochiai,TicketPrice
True,"[3, 6, 7]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,3,TicketPrice_M2,BOR,6,True,"[3, 6, 7]",sfl.ochiai,TicketPrice
True,[6],aggregated.condition_node,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M2,BOR,6,False,[7],sfl.ochiai,TicketPrice
True,[6],aggregated.condition_node,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M2,BOR,6,False,[7],sfl.ochiai,TicketPrice
True,"[3, 6]",aggregated.condition_node,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,2,TicketPrice_M2,BOR,6,True,"[6, 7]",sfl.ochiai,TicketPrice
False,[7],aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M2,BOR,6,False,[7],sfl.ochiai,TicketPrice
False,[7],aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M2,BOR,6,False,[7],sfl.ochiai,TicketPrice
False,[7],aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M2,BOR,6,False,[7],sfl.ochiai,TicketPrice
False,[7],aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M2,BOR,6,False,[7],sfl.ochiai,TicketPrice
False,[7],aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M2,BOR,6,False,[7],sfl.ochiai,TicketPrice
False,[7],aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TicketPrice_M2,BOR,6,False,[7],sfl.ochiai,TicketPrice
True,"[13, 16]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,TicketPrice_M4,CR,13,True,"[10, 13]",sfl.ochiai,TicketPrice
True,"[13, 16, 24, 25, 26]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,5,TicketPrice_M4,CR,13,True,"[10, 11, 12, 13, 16]",sfl.ochiai,TicketPrice
True,"[13, 16, 18, 19, 20, 24, 25, 26]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,8,TicketPrice_M4,CR,13,True,"[3, 6, 10, 11, 12, 13, 16, 29]",sfl.ochiai,TicketPrice
False,[16],aggregated.condition_node,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,1,TicketPrice_M4,CR,13,True,[13],sfl.ochiai,TicketPrice
False,"[16, 24]",aggregated.condition_node,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,TicketPrice_M4,CR,13,True,"[10, 13]",sfl.ochiai,TicketPrice
False,"[16, 18, 24]",aggregated.condition_node,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TicketPrice_M4,CR,13,True,"[10, 11, 13]",sfl.ochiai,TicketPrice
True,[13],aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,1,TicketPrice_M4,CR,13,True,[13],sfl.ochiai,TicketPrice
True,"[13, 25, 26]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TicketPrice_M4,CR,13,True,"[10, 11, 13]",sfl.ochiai,TicketPrice
True,"[13, 19, 20, 25, 26]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,5,TicketPrice_M4,CR,13,True,"[10, 11, 12, 13, 16]",sfl.ochiai,TicketPrice
True,[13],aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,1,TicketPrice_M4,CR,13,True,[13],sfl.ochiai,TicketPrice
True,"[13, 25, 26]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TicketPrice_M4,CR,13,True,"[10, 11, 13]",sfl.ochiai,TicketPrice
True,"[13, 19, 20, 25, 26]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,5,TicketPrice_M4,CR,13,True,"[10, 11, 12, 13, 16]",sfl.ochiai,TicketPrice
True,"[18, 19, 20]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TicketPrice_M5,AOR,19,True,"[17, 18, 19]",sfl.ochiai,TicketPrice
True,"[12, 17, 18, 19, 20]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,5,TicketPrice_M5,AOR,19,True,"[10, 17, 18, 19, 20]",sfl.ochiai,TicketPrice
True,"[6, 10, 11, 12, 17, 18, 19, 20]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,8,TicketPrice_M5,AOR,19,True,"[10, 11, 12, 16, 17, 18, 19, 20]",sfl.ochiai,TicketPrice
False,[18],aggregated.condition_node,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,1,TicketPrice_M5,AOR,19,False,[17],sfl.ochiai,TicketPrice
False,"[12, 18]",aggregated.condition_node,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,TicketPrice_M5,AOR,19,False,"[17, 18]",sfl.ochiai,TicketPrice
False,"[6, 12, 18]",aggregated.condition_node,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TicketPrice_M5,AOR,19,True,"[17, 18, 19]",sfl.ochiai,TicketPrice
True,"[19, 20]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,TicketPrice_M5,AOR,19,False,"[17, 18]",sfl.ochiai,TicketPrice
True,"[17, 19, 20]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TicketPrice_M5,AOR,19,True,"[17, 18, 19]",sfl.ochiai,TicketPrice
True,"[10, 11, 17, 19, 20]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,5,TicketPrice_M5,AOR,19,True,"[10, 17, 18, 19, 20]",sfl.ochiai,TicketPrice
True,"[19, 20]",aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,TicketPrice_M5,AOR,19,False,"[17, 18]",sfl.ochiai,TicketPrice
True,"[17, 19, 20]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TicketPrice_M5,AOR,19,True,"[17, 18, 19]",sfl.ochiai,TicketPrice
True,"[10, 11, 17, 19, 20]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,5,TicketPrice_M5,AOR,19,True,"[10, 17, 18, 19, 20]",sfl.ochiai,TicketPrice
True,"[24, 25, 26]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TicketPrice_M6,AOR,25,True,"[23, 25, 26]",sfl.ochiai,TicketPrice
True,"[12, 23, 24, 25, 26]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,5,TicketPrice_M6,AOR,25,True,"[10, 23, 24, 25, 26]",sfl.ochiai,TicketPrice
True,"[6, 10, 11, 12, 23, 24, 25, 26]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,8,TicketPrice_M6,AOR,25,True,"[10, 11, 12, 16, 23, 24, 25, 26]",sfl.ochiai,TicketPrice
False,[24],aggregated.condition_node,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,1,TicketPrice_M6,AOR,25,True,[25],sfl.ochiai,TicketPrice
False,"[12, 24]",aggregated.condition_node,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,TicketPrice_M6,AOR,25,True,"[25, 26]",sfl.ochiai,TicketPrice
False,"[6, 12, 24]",aggregated.condition_node,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TicketPrice_M6,AOR,25,True,"[23, 25, 26]",sfl.ochiai,TicketPrice
True,"[25, 26]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,TicketPrice_M6,AOR,25,True,"[25, 26]",sfl.ochiai,TicketPrice
True,"[23, 25, 26]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TicketPrice_M6,AOR,25,True,"[23, 25, 26]",sfl.ochiai,TicketPrice
True,"[10, 11, 23, 25, 26]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,5,TicketPrice_M6,AOR,25,True,"[10, 23, 24, 25, 26]",sfl.ochiai,TicketPrice
True,"[25, 26]",aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,TicketPrice_M6,AOR,25,True,"[25, 26]",sfl.ochiai,TicketPrice
True,"[23, 25, 26]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TicketPrice_M6,AOR,25,True,"[23, 25, 26]",sfl.ochiai,TicketPrice
True,"[10, 11, 23, 25, 26]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,5,TicketPrice_M6,AOR,25,True,"[10, 23, 24, 25, 26]",sfl.ochiai,TicketPrice
True,"[3, 4]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,2,TaxBracket_M1,BOR,3,True,"[3, 4]",sfl.ochiai,TaxBracket
True,"[3, 4]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,2,TaxBracket_M1,BOR,3,True,"[3, 4]",sfl.ochiai,TaxBracket
True,"[3, 4]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,2,TaxBracket_M1,BOR,3,True,"[3, 4]",sfl.ochiai,TaxBracket
True,[3],aggregated.condition_node,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M1,BOR,3,False,[4],sfl.ochiai,TaxBracket
True,[3],aggregated.condition_node,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M1,BOR,3,False,[4],sfl.ochiai,TaxBracket
True,[3],aggregated.condition_node,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M1,BOR,3,False,[4],sfl.ochiai,TaxBracket
False,[4],aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M1,BOR,3,False,[4],sfl.ochiai,TaxBracket
False,[4],aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M1,BOR,3,False,[4],sfl.ochiai,TaxBracket
False,[4],aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M1,BOR,3,False,[4],sfl.ochiai,TaxBracket
False,[4],aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M1,BOR,3,False,[4],sfl.ochiai,TaxBracket
False,[4],aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M1,BOR,3,False,[4],sfl.ochiai,TaxBracket
False,[4],aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M1,BOR,3,False,[4],sfl.ochiai,TaxBracket
True,"[6, 7]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,2,TaxBracket_M2,BOR,6,True,"[6, 7]",sfl.ochiai,TaxBracket
True,"[3, 6, 7]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,3,TaxBracket_M2,BOR,6,True,"[3, 6, 7]",sfl.ochiai,TaxBracket
True,"[3, 6, 7]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,3,TaxBracket_M2,BOR,6,True,"[3, 6, 7]",sfl.ochiai,TaxBracket
True,[6],aggregated.condition_node,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M2,BOR,6,False,[7],sfl.ochiai,TaxBracket
True,"[3, 6]",aggregated.condition_node,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,2,TaxBracket_M2,BOR,6,True,"[6, 7]",sfl.ochiai,TaxBracket
True,"[3, 6]",aggregated.condition_node,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,2,TaxBracket_M2,BOR,6,True,"[6, 7]",sfl.ochiai,TaxBracket
False,[7],aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M2,BOR,6,False,[7],sfl.ochiai,TaxBracket
False,[7],aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M2,BOR,6,False,[7],sfl.ochiai,TaxBracket
False,[7],aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M2,BOR,6,False,[7],sfl.ochiai,TaxBracket
False,[7],aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M2,BOR,6,False,[7],sfl.ochiai,TaxBracket
False,[7],aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M2,BOR,6,False,[7],sfl.ochiai,TaxBracket
False,[7],aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,condition,control-flow,1,TaxBracket_M2,BOR,6,False,[7],sfl.ochiai,TaxBracket
True,"[14, 15, 16, 17]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,4,TaxBracket_M4,AOR,15,True,"[13, 15, 16, 17]",sfl.ochiai,TaxBracket
True,"[12, 13, 14, 15, 16, 17]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,6,TaxBracket_M4,AOR,15,True,"[10, 13, 14, 15, 16, 17]",sfl.ochiai,TaxBracket
True,"[6, 10, 11, 12, 13, 14, 15, 16, 17]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,9,TaxBracket_M4,AOR,15,True,"[10, 11, 12, 13, 14, 15, 16, 17, 28]",sfl.ochiai,TaxBracket
False,[14],aggregated.condition_node,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,1,TaxBracket_M4,AOR,15,True,[15],sfl.ochiai,TaxBracket
False,"[12, 14]",aggregated.condition_node,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,TaxBracket_M4,AOR,15,True,"[15, 16]",sfl.ochiai,TaxBracket
False,"[6, 12, 14]",aggregated.condition_node,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TaxBracket_M4,AOR,15,True,"[15, 16, 17]",sfl.ochiai,TaxBracket
True,"[15, 16, 17]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TaxBracket_M4,AOR,15,True,"[15, 16, 17]",sfl.ochiai,TaxBracket
True,"[13, 15, 16, 17]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,4,TaxBracket_M4,AOR,15,True,"[13, 15, 16, 17]",sfl.ochiai,TaxBracket
True,"[10, 11, 13, 15, 16, 17]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,6,TaxBracket_M4,AOR,15,True,"[10, 13, 14, 15, 16, 17]",sfl.ochiai,TaxBracket
True,"[15, 16, 17]",aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TaxBracket_M4,AOR,15,True,"[15, 16, 17]",sfl.ochiai,TaxBracket
True,"[13, 15, 16, 17]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,4,TaxBracket_M4,AOR,15,True,"[13, 15, 16, 17]",sfl.ochiai,TaxBracket
True,"[10, 11, 13, 15, 16, 17]",aggregated.interval.statement_presence,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,6,TaxBracket_M4,AOR,15,True,"[10, 13, 14, 15, 16, 17]",sfl.ochiai,TaxBracket
False,"[10, 11, 12]",aggregated.composite.condition_or_interval,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TaxBracket_M5,AOR,30,True,"[10, 11, 30]",sfl.ochiai,TaxBracket
False,"[6, 10, 11, 12, 15, 16, 17]",aggregated.composite.condition_or_interval,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,7,TaxBracket_M5,AOR,30,True,"[10, 11, 12, 28, 29, 30, 32]",sfl.ochiai,TaxBracket
False,"[6, 10, 11, 12, 15, 16, 17, 22, 23, 24]",aggregated.composite.condition_or_interval,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,10,TaxBracket_M5,AOR,30,True,"[3, 6, 10, 11, 12, 13, 28, 29, 30, 32]",sfl.ochiai,TaxBracket
False,[12],aggregated.condition_node,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,1,TaxBracket_M5,AOR,30,True,[30],sfl.ochiai,TaxBracket
False,"[6, 12]",aggregated.condition_node,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,TaxBracket_M5,AOR,30,True,"[10, 30]",sfl.ochiai,TaxBracket
False,"[6, 12]",aggregated.condition_node,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,TaxBracket_M5,AOR,30,True,"[10, 30]",sfl.ochiai,TaxBracket
False,"[10, 11]",aggregated.interval.edge_divergence_gated,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,TaxBracket_M5,AOR,30,True,"[10, 30]",sfl.ochiai,TaxBracket
False,"[10, 11, 15, 16, 17]",aggregated.interval.edge_divergence_gated,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,5,TaxBracket_M5,AOR,30,True,"[10, 11, 12, 28, 30]",sfl.ochiai,TaxBracket
False,"[10, 11, 15, 16, 17, 22, 23, 24]",aggregated.interval.edge_divergence_gated,3,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,8,TaxBracket_M5,AOR,30,True,"[6, 10, 11, 12, 28, 29, 30, 32]",sfl.ochiai,TaxBracket
False,"[10, 11]",aggregated.interval.statement_presence,1,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,2,TaxBracket_M5,AOR,30,True,"[10, 30]",sfl.ochiai,TaxBracket
False,"[10, 11, 13]",aggregated.interval.statement_presence,2,EX_CSC_dataset,FL-061001-EX_CSC_dataset,statement,data-flow,3,TaxBracket_M5,AOR,30,True,"[10, 11, 30]",sfl.ochiai,TaxBracket
