F_total,P_total,aggregated_report,condition_candidates,condition_node_best_rank,condition_node_folded_edge_partition_best_rank,condition_node_folded_edge_partition_hit,condition_node_folded_edge_partition_prediction_count,condition_node_folded_edge_partition_topk,condition_node_hit,condition_node_prediction_count,condition_node_topk,eval_report,fault_category,fault_kind,interval_folded_edge_partition_best_rank,interval_folded_edge_partition_hit,interval_folded_edge_partition_prediction_count,interval_folded_edge_partition_topk,interval_folded_seed_e_best_rank,interval_folded_seed_e_hit,interval_folded_seed_e_prediction_count,interval_folded_seed_e_topk,interval_folded_seed_s_best_rank,interval_folded_seed_s_hit,interval_folded_seed_s_prediction_count,interval_folded_seed_s_topk,mutant_id,operator,raw_report,reason,scoring_strategy,seed_e_candidates,seed_s_candidates,status,subject,unstable_segment_variants
1,31,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M1/cct_folded_localization_aggregated.json,4,4,,False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",True,4,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M1/cct_folded_localization_eval.json,condition,control-flow,,False,4,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,4,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",WaterBillCaculator_M1,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M1/cct_folded_localization.json,,coverage_x_purity,4,1,evaluated,WaterBillCaculator,1
27,4,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M2/cct_folded_localization_aggregated.json,4,2,2,True,8,"{""top1"": false, ""top2"": true, ""top3"": true}",True,4,"{""top1"": false, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M2/cct_folded_localization_eval.json,condition,control-flow,,False,4,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,4,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",WaterBillCaculator_M2,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M2/cct_folded_localization.json,,coverage_x_purity,5,1,evaluated,WaterBillCaculator,1
20,11,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M3/cct_folded_localization_aggregated.json,4,1,1,True,8,"{""top1"": true, ""top2"": true, ""top3"": true}",True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M3/cct_folded_localization_eval.json,condition,control-flow,,False,4,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,4,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",WaterBillCaculator_M3,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M3/cct_folded_localization.json,,coverage_x_purity,5,1,evaluated,WaterBillCaculator,1
29,2,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M4/cct_folded_localization_aggregated.json,4,,1,True,8,"{""top1"": true, ""top2"": true, ""top3"": true}",False,4,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",WaterBillCaculator_M4,CR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M4/cct_folded_localization.json,,coverage_x_purity,5,1,evaluated,WaterBillCaculator,1
27,4,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M5/cct_folded_localization_aggregated.json,4,,2,True,8,"{""top1"": false, ""top2"": true, ""top3"": true}",False,4,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M5/cct_folded_localization_eval.json,statement,data-flow,2,True,4,"{""top1"": false, ""top2"": true, ""top3"": true}",1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",WaterBillCaculator_M5,CR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M5/cct_folded_localization.json,,coverage_x_purity,5,1,evaluated,WaterBillCaculator,1
25,2,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M6/cct_folded_localization_aggregated.json,4,,1,True,8,"{""top1"": true, ""top2"": true, ""top3"": true}",False,4,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M6/cct_folded_localization_eval.json,statement,data-flow,1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,1,"{""top1"": true, ""top2"": true, ""top3"": true}",WaterBillCaculator_M6,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-060701-EX_CSC_dataset/WaterBillCaculator_M6/cct_folded_localization.json,,coverage_x_purity,5,1,evaluated,WaterBillCaculator,1
1,204,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M1/cct_folded_localization_aggregated.json,1,1,1,True,2,"{""top1"": true, ""top2"": true, ""top3"": true}",True,1,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M1/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},SubtractLoop_M1,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M1/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,SubtractLoop,1
1,203,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M2/cct_folded_localization_aggregated.json,4,1,1,True,5,"{""top1"": true, ""top2"": true, ""top3"": true}",True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M2/cct_folded_localization_eval.json,condition,control-flow,,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,,{},SubtractLoop_M2,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M2/cct_folded_localization.json,,coverage_x_purity,1,0,evaluated,SubtractLoop,1
0,205,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M3/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M3/cct_folded_localization_eval.json,condition,control-flow,,,,,,,,,,,,,SubtractLoop_M3,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M3/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,SubtractLoop,1
100,105,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M4/cct_folded_localization_aggregated.json,6,,2,True,10,"{""top1"": false, ""top2"": true, ""top3"": true}",False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M4/cct_folded_localization_eval.json,statement,data-flow,2,True,4,"{""top1"": false, ""top2"": true, ""top3"": true}",2,True,4,"{""top1"": false, ""top2"": true, ""top3"": true}",,False,,{},SubtractLoop_M4,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M4/cct_folded_localization.json,,coverage_x_purity,4,0,evaluated,SubtractLoop,1
50,105,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M5/cct_folded_localization_aggregated.json,6,,2,True,10,"{""top1"": false, ""top2"": true, ""top3"": true}",False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M5/cct_folded_localization_eval.json,statement,data-flow,2,True,4,"{""top1"": false, ""top2"": true, ""top3"": true}",2,True,4,"{""top1"": false, ""top2"": true, ""top3"": true}",,False,,{},SubtractLoop_M5,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M5/cct_folded_localization.json,,coverage_x_purity,4,0,evaluated,SubtractLoop,1
100,105,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M6/cct_folded_localization_aggregated.json,6,,1,True,10,"{""top1"": true, ""top2"": true, ""top3"": true}",False,6,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M6/cct_folded_localization_eval.json,statement,data-flow,1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,4,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,,{},SubtractLoop_M6,AOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/SubtractLoop_M6/cct_folded_localization.json,,coverage_x_purity,4,0,evaluated,SubtractLoop,1
62,26,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M1/cct_folded_localization_aggregated.json,9,1,1,True,18,"{""top1"": true, ""top2"": true, ""top3"": true}",True,9,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M1/cct_folded_localization_eval.json,condition,control-flow,,False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",MaxOfFive_M1,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M1/cct_folded_localization.json,,coverage_x_purity,9,1,evaluated,MaxOfFive,2
62,16,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M2/cct_folded_localization_aggregated.json,9,3,3,True,17,"{""top1"": false, ""top2"": false, ""top3"": true}",True,9,"{""top1"": false, ""top2"": false, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M2/cct_folded_localization_eval.json,condition,control-flow,,False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,8,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",MaxOfFive_M2,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M2/cct_folded_localization.json,,coverage_x_purity,9,1,evaluated,MaxOfFive,2
0,167,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M3/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M3/cct_folded_localization_eval.json,condition,control-flow,,,,,,,,,,,,,MaxOfFive_M3,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M3/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,MaxOfFive,1
0,148,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M4/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M4/cct_folded_localization_eval.json,statement,data-flow,,,,,,,,,,,,,MaxOfFive_M4,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M4/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,MaxOfFive,2
0,187,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M5/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M5/cct_folded_localization_eval.json,statement,data-flow,,,,,,,,,,,,,MaxOfFive_M5,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M5/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,MaxOfFive,2
219,0,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M6/cct_folded_localization_aggregated.json,9,,1,True,19,"{""top1"": true, ""top2"": true, ""top3"": true}",False,9,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M6/cct_folded_localization_eval.json,statement,data-flow,1,True,10,"{""top1"": true, ""top2"": true, ""top3"": true}",7,True,10,"{""top1"": false, ""top2"": false, ""top3"": false}",1,True,1,"{""top1"": true, ""top2"": true, ""top3"": true}",MaxOfFive_M6,RVR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MaxOfFive_M6/cct_folded_localization.json,,coverage_x_purity,11,1,evaluated,MaxOfFive,2
60,183,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M1/cct_folded_localization_aggregated.json,12,1,1,True,26,"{""top1"": true, ""top2"": true, ""top3"": true}",True,12,"{""top1"": true, ""top2"": true, ""top3"": true}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M1/cct_folded_localization_eval.json,condition,control-flow,,False,14,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,13,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",MedianOfSix_M1,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M1/cct_folded_localization.json,,coverage_x_purity,13,1,evaluated,MedianOfSix,2
120,72,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M2/cct_folded_localization_aggregated.json,12,4,,False,24,"{""top1"": false, ""top2"": false, ""top3"": false}",True,12,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M2/cct_folded_localization_eval.json,condition,control-flow,,False,12,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,11,"{""top1"": false, ""top2"": false, ""top3"": false}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",MedianOfSix_M2,ROR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M2/cct_folded_localization.json,,coverage_x_purity,11,1,evaluated,MedianOfSix,1
0,384,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M3/cct_folded_localization_aggregated.json,0,,,,,,,,,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M3/cct_folded_localization_eval.json,condition,control-flow,,,,,,,,,,,,,MedianOfSix_M3,BOR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M3/cct_folded_localization.json,no_tbfv_failures,coverage_x_purity,0,0,not_detected,MedianOfSix,1
42,216,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M4/cct_folded_localization_aggregated.json,12,,1,True,25,"{""top1"": true, ""top2"": true, ""top3"": true}",False,12,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M4/cct_folded_localization_eval.json,statement,data-flow,1,True,13,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,12,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,1,"{""top1"": false, ""top2"": false, ""top3"": false}",MedianOfSix_M4,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M4/cct_folded_localization.json,,coverage_x_purity,12,1,evaluated,MedianOfSix,1
24,144,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M5/cct_folded_localization_aggregated.json,10,,1,True,18,"{""top1"": true, ""top2"": true, ""top3"": true}",False,10,"{""top1"": false, ""top2"": false, ""top3"": false}",/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M5/cct_folded_localization_eval.json,statement,data-flow,1,True,8,"{""top1"": true, ""top2"": true, ""top3"": true}",1,True,8,"{""top1"": true, ""top2"": true, ""top3"": true}",,False,,{},MedianOfSix_M5,SUR,/Users/jiazedong/WorkSpace/ZedResearch/CSC_EXT/project/CSC_EXPANDED/experiments/EX_CSC_dataset/folded_fault_localization/fl_combined_3exp_144tasks/artifacts/FL-061001-EX_CSC_dataset/MedianOfSix_M5/cct_folded_localization.json,,coverage_x_purity,8,0,evaluated,MedianOfSix,2
